Cumulative Return,Volatility (Standard Deviation of Returns),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Calmar Ratio,Alpha,Beta,VaR (95%),iteration,strategy,rl_model,data_group
-0.13936139591026483,0.18372502129482318,-0.31060966029049675,-0.44670194700213667,-0.32864165204635354,-0.17364435121327917,,,-0.018091772343851762,33,baseline,PPO,Group1
-0.21430339562413922,0.16690121428269833,-0.6115124040586274,-0.9538250604888207,-0.29517773364648275,-0.345765114209295,,,-0.01737190600282689,33,baseline,PPO,Group2
-0.16996276227786716,0.18257810921995438,-0.40705546778510787,-0.5941720018609532,-0.3371266430012393,-0.22044955270881939,,,-0.01853799260001805,33,baseline,A2C,Group1
-0.18633429942357005,0.16562129441048654,-0.5209508534401558,-0.795369016494329,-0.25509988988628224,-0.3382226260837203,,,-0.015538739432121655,33,baseline,A2C,Group2
0.04483543041198238,0.1891289493530833,0.21563792345047714,0.3132112198392547,-0.27947824691252,0.14592682741292215,,,-0.019091339934895667,33,baseline,DDPG,Group1
0.007678212475602341,0.16155530910289315,0.10535691117808153,0.16201554750311772,-0.2113556967951182,0.08053233771125001,,,-0.014970639662989749,33,baseline,DDPG,Group2
-0.19604315756010313,0.18423450428041008,-0.4820028229253308,-0.6928035219579105,-0.3524230633278846,-0.25197428994818116,,,-0.01810095691566969,33,naive,PPO,Group1
-0.1913625968828835,0.16683367038265973,-0.5331162029992245,-0.810208831181455,-0.29049914059721293,-0.3061686609605104,,,-0.016255408324846444,33,naive,PPO,Group2
-0.18628457937903425,0.18382894153074364,-0.4532310191621507,-0.6490637466358505,-0.36085581134554734,-0.2308871740510669,,,-0.0181282008806548,33,naive,A2C,Group1
-0.19931089306618174,0.16435803137111993,-0.57100457699964,-0.8871748391555209,-0.2762679769855358,-0.3397034618473839,,,-0.01598896308429858,33,naive,A2C,Group2
0.04483543041198238,0.1891289493530833,0.21563792345047714,0.3132112198392547,-0.27947824691252,0.14592682741292215,,,-0.019091339934895667,33,naive,DDPG,Group1
0.007678212475602341,0.16155530910289315,0.10535691117808153,0.16201554750311772,-0.2113556967951182,0.08053233771125001,,,-0.014970639662989749,33,naive,DDPG,Group2
-0.1556079353616733,0.17931186112587388,-0.37270886897053923,-0.541714698893986,-0.3271444235277202,-0.2042862911510518,,,-0.018409856596501913,33,ewc,PPO,Group1
-0.1652544767878411,0.1673678906431289,-0.44308674572772533,-0.6835622271454042,-0.2721408837724788,-0.2725003791285451,,,-0.016378436398821437,33,ewc,PPO,Group2
-0.10992978413417964,0.18255664453711867,-0.2254568802059661,-0.3279960514339717,-0.31519769601362846,-0.13058043272127437,,,-0.01894122367149777,33,ewc,A2C,Group1
-0.22989686362536405,0.16237261036720513,-0.6881524151472551,-1.0362757479130706,-0.29080041978618565,-0.38423983039678017,,,-0.016095048890168558,33,ewc,A2C,Group2
0.04483543041198238,0.1891289493530833,0.21563792345047714,0.3132112198392547,-0.27947824691252,0.14592682741292215,,,-0.019091339934895667,33,ewc,DDPG,Group1
0.007678212475602341,0.16155530910289315,0.10535691117808153,0.16201554750311772,-0.2113556967951182,0.08053233771125001,,,-0.014970639662989749,33,ewc,DDPG,Group2
-0.16411939876150033,0.18109487523802822,-0.3936576581369267,-0.5704662206679746,-0.3389432107803588,-0.21032840375433245,,,-0.018323612865282096,33,replay,PPO,Group1
-0.21303749551676723,0.1658841978358373,-0.6116792508723423,-0.9218337453700223,-0.2925445073458493,-0.34684610141672534,,,-0.01697867985504517,33,replay,PPO,Group2
-0.12808694510755608,0.17962716666256284,-0.28715822627448906,-0.4173203609956189,-0.31032046438009026,-0.1662198420351519,,,-0.019279850852009082,33,replay,A2C,Group1
-0.22470953256319684,0.1642822535152319,-0.6600995952609799,-0.9901846644955498,-0.29667742915267714,-0.36552375879649124,,,-0.01644232100248987,33,replay,A2C,Group2
0.04483543041198238,0.1891289493530833,0.21563792345047714,0.3132112198392547,-0.27947824691252,0.14592682741292215,,,-0.019091339934895667,33,replay,DDPG,Group1
0.007678212475602341,0.16155530910289315,0.10535691117808153,0.16201554750311772,-0.2113556967951182,0.08053233771125001,,,-0.014970639662989749,33,replay,DDPG,Group2
